,instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,hour_time
9959,9960,2012-02-25,springer,1,2,0,0,6,0,Clear,14.76,16.665,43.0,26.0027,5,56,61,Afternoon
9960,9961,2012-02-25,springer,1,2,1,0,6,0,Clear,13.940000000000001,15.15,42.0,23.9994,4,42,46,Afternoon
9961,9962,2012-02-25,springer,1,2,2,0,6,0,Clear,13.120000000000001,15.15,45.0,16.997899999999998,1,37,38,Afternoon
9962,9963,2012-02-25,springer,1,2,3,0,6,0,Clear,12.299999999999999,13.635,45.0,19.999499999999998,0,7,7,Afternoon
9963,9964,2012-02-25,springer,1,2,4,0,6,0,Clear,12.299999999999999,13.635,42.0,22.0028,0,2,2,Afternoon
9964,9965,2012-02-25,springer,1,2,5,0,6,0,Mist,12.299999999999999,13.635,42.0,19.999499999999998,0,3,3,Morning
9965,9966,2012-02-25,springer,1,2,6,0,6,0,Mist,12.299999999999999,13.635,42.0,19.999499999999998,1,12,13,Morning
9966,9967,2012-02-25,springer,1,2,7,0,6,0,Clear,11.48,12.120000000000001,45.0,30.002599999999997,3,20,23,Morning
9967,9968,2012-02-25,springer,1,2,8,0,6,0,Clear,10.66,11.365,48.0,19.999499999999998,3,90,93,Morning
9968,9969,2012-02-25,springer,1,2,9,0,6,0,Light Snow,9.02,9.85,75.0,22.0028,15,107,122,Morning
9969,9970,2012-02-25,springer,1,2,10,0,6,0,Clear,10.66,11.365,60.0,23.9994,24,159,183,Morning
9970,9971,2012-02-25,springer,1,2,11,0,6,0,Clear,12.299999999999999,12.879999999999999,39.0,40.9973,23,187,210,Morning
9971,9972,2012-02-25,springer,1,2,12,0,6,0,Clear,13.120000000000001,13.635,28.999999999999996,43.9989,41,217,258,Morning
9972,9973,2012-02-25,springer,1,2,13,0,6,0,Clear,13.120000000000001,14.395,31.0,32.9975,48,178,226,Afternoon
9973,9974,2012-02-25,springer,1,2,14,0,6,0,Clear,13.120000000000001,13.635,28.999999999999996,36.9974,35,181,216,Afternoon
9974,9975,2012-02-25,springer,1,2,15,0,6,0,Clear,13.120000000000001,14.395,28.999999999999996,27.999299999999998,21,211,232,Afternoon
9975,9976,2012-02-25,springer,1,2,16,0,6,0,Clear,13.120000000000001,13.635,26.0,39.000699999999995,32,163,195,Afternoon
9976,9977,2012-02-25,springer,1,2,17,0,6,0,Clear,12.299999999999999,13.635,33.0,23.9994,16,143,159,Evening
9977,9978,2012-02-25,springer,1,2,18,0,6,0,Clear,12.299999999999999,12.879999999999999,28.000000000000004,39.000699999999995,7,126,133,Evening
9978,9979,2012-02-25,springer,1,2,19,0,6,0,Clear,10.66,10.605,33.0,30.002599999999997,12,137,149,Evening
9979,9980,2012-02-25,springer,1,2,20,0,6,0,Clear,10.66,10.605,30.0,36.9974,10,95,105,Evening
9980,9981,2012-02-25,springer,1,2,21,0,6,0,Clear,9.84,10.605,35.0,22.0028,5,80,85,Evening
9981,9982,2012-02-25,springer,1,2,22,0,6,0,Clear,9.84,9.85,38.0,31.0009,4,78,82,Night
9982,9983,2012-02-25,springer,1,2,23,0,6,0,Clear,9.84,9.85,41.0,27.999299999999998,7,84,91,Night
9983,9984,2012-02-26,springer,1,2,0,0,0,0,Clear,9.84,10.605,41.0,23.9994,7,63,70,Afternoon
9984,9985,2012-02-26,springer,1,2,1,0,0,0,Clear,9.84,10.605,44.0,22.0028,5,50,55,Afternoon
9985,9986,2012-02-26,springer,1,2,2,0,0,0,Clear,9.84,10.605,44.0,22.0028,5,37,42,Afternoon
9986,9987,2012-02-26,springer,1,2,3,0,0,0,Clear,9.84,11.365,41.0,12.998000000000001,0,21,21,Afternoon
9987,9988,2012-02-26,springer,1,2,4,0,0,0,Clear,9.84,11.365,41.0,12.998000000000001,1,5,6,Afternoon
9988,9989,2012-02-26,springer,1,2,5,0,0,0,Clear,9.02,10.605,44.0,15.001299999999999,0,5,5,Morning
9989,9990,2012-02-26,springer,1,2,6,0,0,0,Clear,9.02,9.85,44.0,22.0028,0,2,2,Morning
9990,9991,2012-02-26,springer,1,2,7,0,0,0,Clear,8.200000000000001,9.09,51.0,19.999499999999998,2,20,22,Morning
9991,9992,2012-02-26,springer,1,2,8,0,0,0,Clear,8.200000000000001,9.85,51.0,16.997899999999998,2,57,59,Morning
9992,9993,2012-02-26,springer,1,2,9,0,0,0,Clear,9.02,10.605,47.0,15.001299999999999,11,76,87,Morning
9993,9994,2012-02-26,springer,1,2,10,0,0,0,Clear,10.66,12.879999999999999,41.0,11.0014,27,161,188,Morning
9994,9995,2012-02-26,springer,1,2,11,0,0,0,Clear,11.48,12.879999999999999,41.0,19.0012,43,184,227,Morning
9995,9996,2012-02-26,springer,1,2,12,0,0,0,Clear,12.299999999999999,15.15,39.0,8.9981,49,256,305,Morning
9996,9997,2012-02-26,springer,1,2,13,0,0,0,Clear,13.120000000000001,16.665,36.0,0.0,58,267,325,Afternoon
9997,9998,2012-02-26,springer,1,2,14,0,0,0,Clear,13.940000000000001,17.424999999999997,31.0,0.0,68,263,331,Afternoon
9998,9999,2012-02-26,springer,1,2,15,0,0,0,Clear,14.76,17.424999999999997,28.999999999999996,0.0,72,281,353,Afternoon
9999,10000,2012-02-26,springer,1,2,16,0,0,0,Clear,14.76,16.665,32.0,16.997899999999998,64,275,339,Afternoon
10000,10001,2012-02-26,springer,1,2,17,0,0,0,Clear,14.76,17.424999999999997,32.0,15.001299999999999,46,241,287,Evening
10001,10002,2012-02-26,springer,1,2,18,0,0,0,Clear,13.940000000000001,15.909999999999998,36.0,19.0012,17,199,216,Evening
10002,10003,2012-02-26,springer,1,2,19,0,0,0,Clear,13.940000000000001,16.665,34.0,11.0014,13,130,143,Evening
10003,10004,2012-02-26,springer,1,2,20,0,0,0,Clear,13.120000000000001,15.909999999999998,42.0,11.0014,9,79,88,Evening
10004,10005,2012-02-26,springer,1,2,21,0,0,0,Clear,12.299999999999999,15.15,45.0,8.9981,8,75,83,Evening
10005,10006,2012-02-26,springer,1,2,22,0,0,0,Clear,12.299999999999999,14.395,42.0,15.001299999999999,3,68,71,Night
10006,10007,2012-02-26,springer,1,2,23,0,0,0,Clear,10.66,12.879999999999999,56.00000000000001,11.0014,5,59,64,Night
10007,10008,2012-02-27,springer,1,2,0,0,1,1,Clear,10.66,12.120000000000001,60.0,16.997899999999998,2,27,29,Afternoon
10008,10009,2012-02-27,springer,1,2,1,0,1,1,Clear,10.66,12.879999999999999,65.0,15.001299999999999,0,6,6,Afternoon
10009,10010,2012-02-27,springer,1,2,2,0,1,1,Clear,10.66,11.365,70.0,19.999499999999998,0,4,4,Afternoon
10010,10011,2012-02-27,springer,1,2,3,0,1,1,Clear,9.84,12.120000000000001,75.0,11.0014,0,2,2,Afternoon
10011,10012,2012-02-27,springer,1,2,4,0,1,1,Clear,9.02,11.365,80.0,8.9981,0,1,1,Afternoon
10012,10013,2012-02-27,springer,1,2,5,0,1,1,Clear,9.02,11.365,80.0,8.9981,0,16,16,Morning
10013,10014,2012-02-27,springer,1,2,6,0,1,1,Clear,9.84,11.365,70.0,16.997899999999998,1,89,90,Morning
10014,10015,2012-02-27,springer,1,2,7,0,1,1,Clear,9.84,11.365,60.0,15.001299999999999,2,278,280,Morning
10015,10016,2012-02-27,springer,1,2,8,0,1,1,Clear,9.84,12.120000000000001,60.0,0.0,14,514,528,Morning
10016,10017,2012-02-27,springer,1,2,9,0,1,1,Clear,10.66,12.879999999999999,60.0,12.998000000000001,11,219,230,Morning
10017,10018,2012-02-27,springer,1,2,10,0,1,1,Clear,13.120000000000001,15.15,45.0,16.997899999999998,16,88,104,Morning
10018,10019,2012-02-27,springer,1,2,11,0,1,1,Clear,14.76,16.665,43.0,16.997899999999998,11,92,103,Morning
10019,10020,2012-02-27,springer,1,2,12,0,1,1,Clear,16.400000000000002,20.455000000000002,37.0,19.999499999999998,13,164,177,Morning
10020,10021,2012-02-27,springer,1,2,13,0,1,1,Clear,16.400000000000002,20.455000000000002,43.0,19.0012,23,159,182,Afternoon
10021,10022,2012-02-27,springer,1,2,14,0,1,1,Clear,18.86,22.725,36.0,19.0012,24,134,158,Afternoon
10022,10023,2012-02-27,springer,1,2,15,0,1,1,Clear,21.32,25.0,25.0,27.999299999999998,24,150,174,Afternoon
10023,10024,2012-02-27,springer,1,2,16,0,1,1,Clear,22.14,25.759999999999998,26.0,30.002599999999997,20,266,286,Afternoon
10024,10025,2012-02-27,springer,1,2,17,0,1,1,Clear,22.14,25.759999999999998,24.0,30.002599999999997,26,503,529,Evening
10025,10026,2012-02-27,springer,1,2,18,0,1,1,Clear,21.32,25.0,27.0,27.999299999999998,10,517,527,Evening
10026,10027,2012-02-27,springer,1,2,19,0,1,1,Clear,20.5,24.240000000000002,28.999999999999996,26.0027,16,318,334,Evening
10027,10028,2012-02-27,springer,1,2,20,0,1,1,Clear,19.68,23.485,33.0,23.9994,11,208,219,Evening
10028,10029,2012-02-27,springer,1,2,21,0,1,1,Clear,18.86,22.725,36.0,19.0012,14,181,195,Evening
10029,10030,2012-02-27,springer,1,2,22,0,1,1,Clear,18.04,21.97,44.0,16.997899999999998,9,83,92,Night
10030,10031,2012-02-27,springer,1,2,23,0,1,1,Clear,17.22,21.21,50.0,11.0014,6,50,56,Night
10031,10032,2012-02-28,springer,1,2,0,0,2,1,Clear,17.22,21.21,54.0,8.9981,0,10,10,Afternoon
10032,10033,2012-02-28,springer,1,2,1,0,2,1,Clear,15.58,19.695,62.0,11.0014,0,6,6,Afternoon
10033,10034,2012-02-28,springer,1,2,2,0,2,1,Clear,16.400000000000002,20.455000000000002,54.0,7.0015,1,2,3,Afternoon
10034,10035,2012-02-28,springer,1,2,3,0,2,1,Clear,16.400000000000002,20.455000000000002,32.0,23.9994,0,6,6,Afternoon
10035,10036,2012-02-28,springer,1,2,4,0,2,1,Clear,13.120000000000001,14.395,42.0,23.9994,0,2,2,Afternoon
10036,10037,2012-02-28,springer,1,2,5,0,2,1,Clear,13.120000000000001,14.395,42.0,23.9994,1,20,21,Morning
10037,10038,2012-02-28,springer,1,2,6,0,2,1,Clear,12.299999999999999,13.635,45.0,22.0028,1,100,101,Morning
10038,10039,2012-02-28,springer,1,2,7,0,2,1,Clear,11.48,12.879999999999999,45.0,19.999499999999998,12,313,325,Morning
10039,10040,2012-02-28,springer,1,2,8,0,2,1,Clear,10.66,12.120000000000001,48.0,19.0012,16,543,559,Morning
10040,10041,2012-02-28,springer,1,2,9,0,2,1,Clear,11.48,12.879999999999999,45.0,23.9994,7,225,232,Morning
10041,10042,2012-02-28,springer,1,2,10,0,2,1,Clear,12.299999999999999,13.635,42.0,19.999499999999998,14,118,132,Morning
10042,10043,2012-02-28,springer,1,2,11,0,2,1,Clear,13.940000000000001,15.909999999999998,36.0,16.997899999999998,8,155,163,Morning
10043,10044,2012-02-28,springer,1,2,12,0,2,1,Clear,14.76,17.424999999999997,34.0,8.9981,19,164,183,Morning
10044,10045,2012-02-28,springer,1,2,13,0,2,1,Clear,14.76,18.18,32.0,7.0015,16,174,190,Afternoon
10045,10046,2012-02-28,springer,1,2,14,0,2,1,Clear,16.400000000000002,20.455000000000002,28.000000000000004,7.0015,13,121,134,Afternoon
10046,10047,2012-02-28,springer,1,2,15,0,2,1,Clear,17.22,21.21,26.0,6.0032,17,149,166,Afternoon
10047,10048,2012-02-28,springer,1,2,16,0,2,1,Clear,17.22,21.21,28.000000000000004,6.0032,17,270,287,Afternoon
10048,10049,2012-02-28,springer,1,2,17,0,2,1,Clear,17.22,21.21,26.0,6.0032,33,497,530,Evening
10049,10050,2012-02-28,springer,1,2,18,0,2,1,Clear,17.22,21.21,28.000000000000004,11.0014,17,432,449,Evening
10050,10051,2012-02-28,springer,1,2,19,0,2,1,Clear,17.22,21.21,26.0,0.0,15,291,306,Evening
10051,10052,2012-02-28,springer,1,2,20,0,2,1,Clear,16.400000000000002,20.455000000000002,30.0,8.9981,2,202,204,Evening
10052,10053,2012-02-28,springer,1,2,21,0,2,1,Clear,13.940000000000001,17.424999999999997,46.0,7.0015,10,178,188,Evening
10053,10054,2012-02-28,springer,1,2,22,0,2,1,Clear,13.940000000000001,17.424999999999997,46.0,7.0015,6,95,101,Night
10054,10055,2012-02-28,springer,1,2,23,0,2,1,Clear,13.120000000000001,15.15,53.0,15.001299999999999,4,61,65,Night
10055,10056,2012-02-29,springer,1,2,0,0,3,1,Clear,13.120000000000001,16.665,53.0,7.0015,2,30,32,Afternoon
10056,10057,2012-02-29,springer,1,2,1,0,3,1,Clear,13.120000000000001,16.665,49.0,7.0015,0,6,6,Afternoon
10057,10058,2012-02-29,springer,1,2,2,0,3,1,Clear,12.299999999999999,14.395,56.00000000000001,15.001299999999999,0,4,4,Afternoon
10058,10059,2012-02-29,springer,1,2,3,0,3,1,Clear,11.48,15.15,70.0,6.0032,0,2,2,Afternoon
10059,10060,2012-02-29,springer,1,2,5,0,3,1,Clear,10.66,14.395,75.0,6.0032,0,29,29,Morning
10060,10061,2012-02-29,springer,1,2,6,0,3,1,Mist,11.48,15.15,75.0,6.0032,4,100,104,Morning
10061,10062,2012-02-29,springer,1,2,7,0,3,1,Mist,10.66,13.635,81.0,8.9981,11,242,253,Morning
10062,10063,2012-02-29,springer,1,2,8,0,3,1,Mist,11.48,14.395,75.0,7.0015,2,114,116,Morning
10063,10064,2012-02-29,springer,1,2,9,0,3,1,Light Snow,12.299999999999999,15.15,81.0,11.0014,5,33,38,Morning
10064,10065,2012-02-29,springer,1,2,10,0,3,1,Light Snow,12.299999999999999,15.15,81.0,11.0014,0,10,10,Morning
10065,10066,2012-02-29,springer,1,2,11,0,3,1,Light Snow,12.299999999999999,14.395,87.0,12.998000000000001,1,9,10,Morning
10066,10067,2012-02-29,springer,1,2,12,0,3,1,Light Snow,13.120000000000001,15.15,93.0,22.0028,1,69,70,Morning
10067,10068,2012-02-29,springer,1,2,13,0,3,1,Mist,14.76,16.665,93.0,23.9994,4,72,76,Afternoon
10068,10069,2012-02-29,springer,1,2,14,0,3,1,Mist,14.76,16.665,93.0,23.9994,2,54,56,Afternoon
10069,10070,2012-02-29,springer,1,2,15,0,3,1,Mist,16.400000000000002,20.455000000000002,82.0,19.0012,3,87,90,Afternoon
10070,10071,2012-02-29,springer,1,2,16,0,3,1,Light Snow,16.400000000000002,20.455000000000002,82.0,15.001299999999999,5,162,167,Afternoon
10071,10072,2012-02-29,springer,1,2,17,0,3,1,Mist,16.400000000000002,20.455000000000002,87.0,11.0014,7,246,253,Evening
10072,10073,2012-02-29,springer,1,2,18,0,3,1,Light Snow,16.400000000000002,20.455000000000002,87.0,0.0,11,181,192,Evening
10073,10074,2012-02-29,springer,1,2,19,0,3,1,Mist,16.400000000000002,20.455000000000002,87.0,7.0015,0,102,102,Evening
10074,10075,2012-02-29,springer,1,2,20,0,3,1,Light Snow,17.22,21.21,88.0,11.0014,2,95,97,Evening
10075,10076,2012-02-29,springer,1,2,21,0,3,1,Light Snow,17.22,21.21,88.0,11.0014,0,39,39,Evening
10076,10077,2012-02-29,springer,1,2,22,0,3,1,Light Snow,17.22,21.21,94.0,16.997899999999998,2,53,55,Night
10077,10078,2012-02-29,springer,1,2,23,0,3,1,Light Snow,17.22,21.21,94.0,16.997899999999998,3,30,33,Night
10078,10079,2012-03-01,springer,1,3,0,0,4,1,Mist,17.22,21.21,94.0,0.0,1,10,11,Afternoon
10079,10080,2012-03-01,springer,1,3,1,0,4,1,Light Snow,18.86,22.725,94.0,7.0015,0,12,12,Afternoon
10080,10081,2012-03-01,springer,1,3,2,0,4,1,Mist,18.86,22.725,94.0,19.0012,0,6,6,Afternoon
10081,10082,2012-03-01,springer,1,3,3,0,4,1,Clear,18.86,22.725,94.0,15.001299999999999,0,3,3,Afternoon
10082,10083,2012-03-01,springer,1,3,4,0,4,1,Clear,19.68,23.485,88.0,12.998000000000001,0,5,5,Afternoon
10083,10084,2012-03-01,springer,1,3,5,0,4,1,Clear,19.68,23.485,88.0,11.0014,0,18,18,Morning
10084,10085,2012-03-01,springer,1,3,6,0,4,1,Mist,17.22,21.21,94.0,0.0,2,107,109,Morning
10085,10086,2012-03-01,springer,1,3,7,0,4,1,Mist,18.04,21.97,94.0,8.9981,8,296,304,Morning
10086,10087,2012-03-01,springer,1,3,8,0,4,1,Clear,17.22,21.21,94.0,8.9981,15,579,594,Morning
10087,10088,2012-03-01,springer,1,3,9,0,4,1,Clear,18.86,22.725,77.0,16.997899999999998,5,281,286,Morning
10088,10089,2012-03-01,springer,1,3,10,0,4,1,Clear,21.32,25.0,55.00000000000001,11.0014,11,122,133,Morning
10089,10090,2012-03-01,springer,1,3,11,0,4,1,Clear,22.96,26.515,43.0,12.998000000000001,19,149,168,Morning
10090,10091,2012-03-01,springer,1,3,12,0,4,1,Clear,22.96,26.515,37.0,15.001299999999999,16,204,220,Morning
10091,10092,2012-03-01,springer,1,3,13,0,4,1,Clear,23.779999999999998,27.275,32.0,16.997899999999998,24,187,211,Afternoon
10092,10093,2012-03-01,springer,1,3,14,0,4,1,Clear,23.779999999999998,27.275,35.0,15.001299999999999,37,174,211,Afternoon
10093,10094,2012-03-01,springer,1,3,15,0,4,1,Clear,24.599999999999998,31.06,31.0,16.997899999999998,31,192,223,Afternoon
10094,10095,2012-03-01,springer,1,3,16,0,4,1,Clear,23.779999999999998,27.275,32.0,19.999499999999998,38,323,361,Afternoon
10095,10096,2012-03-01,springer,1,3,17,0,4,1,Clear,22.96,26.515,35.0,19.999499999999998,49,551,600,Evening
10096,10097,2012-03-01,springer,1,3,18,0,4,1,Clear,22.14,25.759999999999998,34.0,23.9994,27,498,525,Evening
10097,10098,2012-03-01,springer,1,3,19,0,4,1,Clear,19.68,23.485,41.0,22.0028,11,317,328,Evening
10098,10099,2012-03-01,springer,1,3,20,0,4,1,Clear,18.04,21.97,44.0,27.999299999999998,12,242,254,Evening
10099,10100,2012-03-01,springer,1,3,21,0,4,1,Clear,17.22,21.21,47.0,31.0009,7,190,197,Evening
10100,10101,2012-03-01,springer,1,3,22,0,4,1,Clear,15.58,19.695,50.0,16.997899999999998,3,123,126,Night
10101,10102,2012-03-01,springer,1,3,23,0,4,1,Clear,14.76,17.424999999999997,50.0,15.001299999999999,9,76,85,Night
10102,10103,2012-03-02,springer,1,3,0,0,5,1,Clear,13.940000000000001,16.665,53.0,11.0014,1,45,46,Afternoon
10103,10104,2012-03-02,springer,1,3,1,0,5,1,Clear,13.940000000000001,15.909999999999998,49.0,15.001299999999999,2,18,20,Afternoon
10104,10105,2012-03-02,springer,1,3,2,0,5,1,Clear,13.940000000000001,15.909999999999998,53.0,19.0012,2,4,6,Afternoon
10105,10106,2012-03-02,springer,1,3,3,0,5,1,Clear,13.120000000000001,15.909999999999998,56.99999999999999,12.998000000000001,0,3,3,Afternoon
10106,10107,2012-03-02,springer,1,3,4,0,5,1,Clear,13.120000000000001,17.424999999999997,61.0,0.0,0,2,2,Afternoon
10107,10108,2012-03-02,springer,1,3,5,0,5,1,Clear,12.299999999999999,16.665,70.0,0.0,0,24,24,Morning
10108,10109,2012-03-02,springer,1,3,6,0,5,1,Clear,12.299999999999999,16.665,70.0,0.0,4,88,92,Morning
10109,10110,2012-03-02,springer,1,3,7,0,5,1,Clear,12.299999999999999,16.665,70.0,0.0,4,258,262,Morning
10110,10111,2012-03-02,springer,1,3,8,0,5,1,Clear,11.48,15.15,75.0,6.0032,16,533,549,Morning
10111,10112,2012-03-02,springer,1,3,9,0,5,1,Clear,12.299999999999999,16.665,81.0,0.0,15,299,314,Morning
10112,10113,2012-03-02,springer,1,3,10,0,5,1,Clear,14.76,17.424999999999997,50.0,11.0014,14,118,132,Morning
10113,10114,2012-03-02,springer,1,3,11,0,5,1,Clear,15.58,19.695,46.0,12.998000000000001,40,154,194,Morning
10114,10115,2012-03-02,springer,1,3,12,0,5,1,Clear,16.400000000000002,20.455000000000002,43.0,11.0014,40,194,234,Morning
10115,10116,2012-03-02,springer,1,3,13,0,5,1,Clear,17.22,21.21,44.0,15.001299999999999,31,191,222,Afternoon
10116,10117,2012-03-02,springer,1,3,14,0,5,1,Mist,18.04,21.97,44.0,19.0012,29,176,205,Afternoon
10117,10118,2012-03-02,springer,1,3,15,0,5,1,Mist,17.22,21.21,50.0,19.999499999999998,5,73,78,Afternoon
10118,10119,2012-03-02,springer,1,3,16,0,5,1,Light Snow,16.400000000000002,20.455000000000002,57.99999999999999,19.999499999999998,1,49,50,Afternoon
10119,10120,2012-03-02,springer,1,3,17,0,5,1,Light Snow,14.76,17.424999999999997,81.0,15.001299999999999,5,123,128,Evening
10120,10121,2012-03-02,springer,1,3,18,0,5,1,Light Snow,14.76,17.424999999999997,87.0,12.998000000000001,6,154,160,Evening
10121,10122,2012-03-02,springer,1,3,19,0,5,1,Light Snow,14.76,17.424999999999997,87.0,12.998000000000001,12,162,174,Evening
10122,10123,2012-03-02,springer,1,3,20,0,5,1,Mist,14.76,17.424999999999997,87.0,12.998000000000001,7,93,100,Evening
10123,10124,2012-03-02,springer,1,3,21,0,5,1,Light Snow,14.76,18.18,87.0,6.0032,2,99,101,Evening
10124,10125,2012-03-02,springer,1,3,22,0,5,1,Mist,14.76,18.94,87.0,0.0,6,69,75,Night
10125,10126,2012-03-02,springer,1,3,23,0,5,1,Mist,14.76,18.94,87.0,0.0,4,19,23,Night
10126,10127,2012-03-03,springer,1,3,0,0,6,0,Light Snow,14.76,18.18,93.0,6.0032,1,21,22,Afternoon
10127,10128,2012-03-03,springer,1,3,1,0,6,0,Light Snow,14.76,18.94,93.0,0.0,0,44,44,Afternoon
10128,10129,2012-03-03,springer,1,3,2,0,6,0,Light Snow,14.76,18.18,93.0,6.0032,4,34,38,Afternoon
10129,10130,2012-03-03,springer,1,3,3,0,6,0,Mist,14.76,17.424999999999997,93.0,11.0014,1,20,21,Afternoon
10130,10131,2012-03-03,springer,1,3,4,0,6,0,Mist,14.76,17.424999999999997,93.0,12.998000000000001,0,2,2,Afternoon
10131,10132,2012-03-03,springer,1,3,5,0,6,0,Mist,14.76,18.18,93.0,6.0032,1,1,2,Morning
10132,10133,2012-03-03,springer,1,3,6,0,6,0,Mist,14.76,18.18,93.0,6.0032,1,6,7,Morning
10133,10134,2012-03-03,springer,1,3,7,0,6,0,Mist,14.76,17.424999999999997,93.0,8.9981,2,14,16,Morning
10134,10135,2012-03-03,springer,1,3,8,0,6,0,Light Snow,14.76,18.94,93.0,0.0,2,46,48,Morning
10135,10136,2012-03-03,springer,1,3,9,0,6,0,Light Snow,15.58,19.695,87.0,6.0032,7,87,94,Morning
10136,10137,2012-03-03,springer,1,3,10,0,6,0,Mist,16.400000000000002,20.455000000000002,87.0,0.0,31,137,168,Morning
10137,10138,2012-03-03,springer,1,3,11,0,6,0,Mist,16.400000000000002,20.455000000000002,87.0,6.0032,33,181,214,Morning
10138,10139,2012-03-03,springer,1,3,12,0,6,0,Mist,17.22,21.21,67.0,16.997899999999998,47,252,299,Morning
10139,10140,2012-03-03,springer,1,3,13,0,6,0,Clear,18.04,21.97,51.0,19.0012,87,252,339,Afternoon
10140,10141,2012-03-03,springer,1,3,14,0,6,0,Mist,18.86,22.725,44.0,23.9994,151,279,430,Afternoon
10141,10142,2012-03-03,springer,1,3,15,0,6,0,Clear,19.68,23.485,28.999999999999996,19.999499999999998,145,254,399,Afternoon
10142,10143,2012-03-03,springer,1,3,16,0,6,0,Clear,20.5,24.240000000000002,27.0,19.999499999999998,167,300,467,Afternoon
10143,10144,2012-03-03,springer,1,3,17,0,6,0,Clear,20.5,24.240000000000002,23.0,22.0028,106,279,385,Evening
10144,10145,2012-03-03,springer,1,3,18,0,6,0,Clear,20.5,24.240000000000002,25.0,16.997899999999998,53,250,303,Evening
10145,10146,2012-03-03,springer,1,3,19,0,6,0,Clear,18.86,22.725,33.0,11.0014,34,191,225,Evening
10146,10147,2012-03-03,springer,1,3,20,0,6,0,Clear,18.04,21.97,30.0,8.9981,28,121,149,Evening
10147,10148,2012-03-03,springer,1,3,21,0,6,0,Clear,18.86,22.725,19.0,22.0028,24,130,154,Evening
10148,10149,2012-03-03,springer,1,3,22,0,6,0,Clear,18.04,21.97,21.0,8.9981,19,115,134,Night
10149,10150,2012-03-03,springer,1,3,23,0,6,0,Clear,17.22,21.21,24.0,0.0,12,94,106,Night
10150,10151,2012-03-04,springer,1,3,0,0,0,0,Mist,16.400000000000002,20.455000000000002,30.0,23.9994,5,67,72,Afternoon
10151,10152,2012-03-04,springer,1,3,1,0,0,0,Mist,15.58,19.695,34.0,12.998000000000001,16,60,76,Afternoon
10152,10153,2012-03-04,springer,1,3,2,0,0,0,Mist,14.76,17.424999999999997,40.0,11.0014,14,66,80,Afternoon
10153,10154,2012-03-04,springer,1,3,3,0,0,0,Mist,14.76,17.424999999999997,43.0,8.9981,5,21,26,Afternoon
10154,10155,2012-03-04,springer,1,3,4,0,0,0,Mist,13.940000000000001,16.665,46.0,12.998000000000001,3,11,14,Afternoon
10155,10156,2012-03-04,springer,1,3,5,0,0,0,Mist,13.940000000000001,15.909999999999998,46.0,15.001299999999999,0,5,5,Morning
10156,10157,2012-03-04,springer,1,3,6,0,0,0,Mist,12.299999999999999,13.635,52.0,19.999499999999998,0,5,5,Morning
10157,10158,2012-03-04,springer,1,3,7,0,0,0,Mist,12.299999999999999,13.635,52.0,19.999499999999998,2,21,23,Morning
10158,10159,2012-03-04,springer,1,3,8,0,0,0,Clear,12.299999999999999,13.635,52.0,22.0028,12,54,66,Morning
10159,10160,2012-03-04,springer,1,3,9,0,0,0,Clear,12.299999999999999,13.635,49.0,30.002599999999997,14,104,118,Morning
10160,10161,2012-03-04,springer,1,3,10,0,0,0,Clear,12.299999999999999,13.635,49.0,22.0028,31,161,192,Morning
10161,10162,2012-03-04,springer,1,3,11,0,0,0,Clear,13.120000000000001,14.395,45.0,26.0027,64,192,256,Morning
10162,10163,2012-03-04,springer,1,3,12,0,0,0,Clear,13.940000000000001,15.15,42.0,23.9994,71,256,327,Morning
10163,10164,2012-03-04,springer,1,3,13,0,0,0,Clear,14.76,16.665,37.0,23.9994,108,256,364,Afternoon
10164,10165,2012-03-04,springer,1,3,14,0,0,0,Clear,14.76,16.665,34.0,23.9994,106,226,332,Afternoon
